person_id,tweet,intent
3063926987, LOVE HIM! Johnny Depp surprises Disneyland's Pirates of the Caribbean riders as Captain Jack Sparrow! https://t.co/y935QE…,0
2985604760,I liked a @YouTube video https://t.co/5D2OLZTbi2 Pirates of the Caribbean: Dead Men Tell No Tales Trailer #1 (2017) | Movieclips,0
3063926987, LOVE HIM! Johnny Depp surprises Disneyland's Pirates of the Caribbean riders as Captain Jack Sparrow! https://t.co/XeFdPnkKB…,0
2497343154,Pirates of the Caribbean (WDW) was reported closed at approximately 10:06 AM ET,0
576534248, When your mom and dad see Johnny Depp in the Pirates of the Caribbean ride and its actually him!! https://t.co/9h2FE9T5zt,0
744272690672975872, Johnny Depp singing to all the boats at Pirates of the Caribbean in Disneyland. #jhonnydepp @jhonny_depp https://t.co/4DUOn…,0
632581818," Here you have a new TV Spot of Pirates of the Caribbean 5 !!!
#pirateslife #PiratesoftheCaribbean #deadmentellnotales #potc5…",0
3025364950, Johnny Depp singing to all the boats at Pirates of the Caribbean in Disneyland. #jhonnydepp @jhonny_depp https://t.co/4DUOn…,0
2653458367,RIDE VS MOVIE: Pirates of the Caribbean https://t.co/2MsJIhv4Eh,0
4768499731, You know those little Disney Myths like...Johnny Depp will dress up as Jack Sparrow and sit in the Pirates of the Caribb…,0
847427414749626372,"I can't find any solid proof, did Pirates of The Caribbean get delayed until Christmas? I saw Guardians of The Gala… https://t.co/VhqDUHVA4K",0
176120518," No way!! I dreamed this would happen to me at @Disney! �

Johnny Depp crashes Pirates of the Caribbean ride. https://t…",0
15626814,Love the massive underwater housing! Knightly of the set of Pirates of the Caribbean: The Black Pearl. #movies… https://t.co/LXg5XdJboG,0
515059012,"Hit de remise en forme en France.「Captain Hook」's 『He's a Pirate (From ""Pirates of the Caribbean"")』 https://t.co/7oeWZCYugn",0
477287575, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
616821303, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
754887079092293632," Johnny Depp returns as Jack Sparrow in Pirates of the Caribbean: Dead Men Tell No Tales, in theaters May 26th. #PiratesL…",0
2493331003, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
2446016081, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
467210513,the island of tortuga (Pirates of the Caribbean) https://t.co/Bn0SsGEMVf,0
90100019, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/YZvIxh974N,0
910496430," Which movie is your favorite of the Pirates of the Caribbean series? 
(RT after you vote please!)",0
910496430," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
711676192, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
3649140852, Just saw Johnny Depp @Disneyland on Pirates of the Caribbean dressed as Captain Jack Sparrow!!! #DeadMenTellNoTales ht…,0
1591888777, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
3431778671, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
3167124676, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
3005147195, Pirates of the Caribbean: Dead Man's Chest (2006) https://t.co/x6aqJJaq9D,0
518853697,i'm not saying the school bell should be replaced by the pirates of the caribbean theme tune but,0
16592421,"I just read New Teaser For Pirates Of The Caribbean  https://t.co/6agYLiyK8S
 via @airGBuzz",0
20071209,LOVE HIM! Johnny Depp surprises Disneyland's Pirates of the Caribbean riders as Captain Jack Sparrow!… https://t.co/L3Eyg8jUlf,0
1966502978,"Oh well, Pirates of the Caribbean is also a Disney franchise ��� https://t.co/ff5jce8xQk",0
736958444985585664,I liked a @YouTube video https://t.co/G9m1RvfW5a Pirates of the Caribbean: Dead Men Tell No Tales TV Spot - Adventure (2017) |,0
768960487,❤#JohnnyDepp Pirates Of The Caribbean Jack Sparrow T-Shirt Why Is The Rum Gone? Johnny Depp #Entertainment #Buzz… https://t.co/i459Ac1NbZ,0
161491940," Here you have a new TV Spot of Pirates of the Caribbean 5 !!!
#pirateslife #PiratesoftheCaribbean #deadmentellnotales #potc5…",0
2949347004, You know those little Disney Myths like...Johnny Depp will dress up as Jack Sparrow and sit in the Pirates of the Caribb…,0
2418031676,@iamthatroby @DCMickeus Plus he's Spanish. He's the reason I'm looking forward to see the new Pirates of the Caribbean film.,0
856127593732423680,Pirates of the Caribbean- Dead Men Tell No Tales - “Legacy” Featurette - YouTube: https://t.co/0Vd9UFXo0c via @YouTube,0
78160198, Johnny Depp surprises guests in costume on 'Pirates of the Caribbean' ride - FOX 7 Austin https://t.co/IPOraC3jfK,0
78160198, Johnny Depp stuns fans on Disneyland's 'Pirates of the Caribbean' ride - Fox 59 https://t.co/NkkuMdwv3t,0
842198620803895297,Pirates Of The Caribbean song by africa music style HD 2017: https://t.co/jsUoHrs41T via @YouTube,0
854734448000151553,I can't until the new Pirates of the Caribbean  Dead Man tell No Tales movie comes out .  #May26 #PiratesoftheCaribbean,0
2771021578,� pirates of the caribbean : dead's man chest,0
378341833, Pirates of the Caribbean ... All of them https://t.co/OvjnLYcX7X,0
966029960,@GeorgexTunez @TrailerJamShow Pirates of the Caribbean,0
100644988, Imagine riding @Disneyland #PiratesoftheCaribbean ride and getting greeted by Johnny Depp himself! https://t.co/ydKKxW0p9P htt…,0
108004926, Pirates of the Caribbean ... All of them https://t.co/OvjnLYcX7X,0
2854762072,THE FIFTH PIRATES OF THE CARIBBEAN MOVIE COMES OUT IN 26 DAYS WTF I WATCHED THE FIRST ONE WHEN I WAS 4 MY CHILDHOOD,0
58599408,Me ha gustado un vídeo de @YouTube (https://t.co/3gASPcMjyh - BEHIND THE SCENE- PIRATES OF THE CARIBBEAN 5 with Javier Bardem !!).,0
1418679738,Pirates of the Caribbean At Worlds End Steam CD-Key https://t.co/u6RSb1f0nS #cdkeys https://t.co/VJHrFmJPfY,0
2697172464,Pirates of the Caribbean At Worlds End Steam CD-Key https://t.co/kBuH6kGD7p #cdkeys https://t.co/amy8ft0qfU,0
734674571958194176,Pirates of the Caribbean At Worlds End Steam CD-Key https://t.co/F2g1SqJf62 #cdkeys https://t.co/d0NWhkRHqc,0
2959464454,"Look I don't care what you try tell me, Pirates of the Caribbean movies are disgustingly enjoyable",0
768696526671646720,@GeorgexTunez @TrailerJamShow PIRATES OF THE CARIBBEAN,0
507196296,Pirates of the Caribbean ... All of them https://t.co/OvjnLYcX7X,0
62023448,Pirates of the Caribbean: Dead Men Tell No Tales New TV Spot. https://t.co/WZ64WhMZxS,0
839375875862749185, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
370522544," Which movie is your favorite of the Pirates of the Caribbean series? 
(RT after you vote please!)",0
3044259960, orlando bloom was his hottest in pirates of the caribbean facts only,0
2803661929,LOVE HIM! Johnny Depp surprises Disneyland's Pirates of the Caribbean riders as Captain Jack Sparrow!… https://t.co/ycMcGD8wNa,0
849928455915483136, These Pirates of the Caribbean riders discovered that one of the swashbucklers was more lifelike than the others https://t.co/ip92…,0
2217425053,Pirates of the Caribbean: Dead Men Tell No Tales Official Teaser Trailer... https://t.co/rgzVmOTkFQ 來自 @YouTube,0
730501035127652353, Johnny Depp made a surprise appearance on Disneyland's Pirates of the Caribbean ride https://t.co/7somasOBGS,0
370522544," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
733715617837109249, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
722711754518749184, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
743457811435184128, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
725751946158571521, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
737293592062889984, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
747469621700108288, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
723433125070565380, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
734336312291921921, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
487258078, Run don't walk!  #PiratesoftheCaribbean 4 pack $34.39! I'm prepping for the #PiratesLifeEvent #ad https://t.co/jfiAMn2G…,0
601617485, Run don't walk!  #PiratesoftheCaribbean 4 pack $34.39! I'm prepping for the #PiratesLifeEvent #ad https://t.co/jfiAMn2G…,0
3561148694,I liked a @YouTube video https://t.co/xrSsQ54cVS Pirates Of The Caribbean (Goblins from Mars Trap Remix),0
19652309,LOVE HIM! Johnny Depp surprises Disneyland's Pirates of the Caribbean riders as Captain Jack Sparrow!… https://t.co/ZfUWBuzDj9,0
901677458,@_GraceAnnabel There's a new pirates of the Caribbean !!!???,0
559429898,#News #Buzz Orlando Bloom In Pirates of the Caribbean Hand Signed 11x14 #Photo Proof COA OB 0… https://t.co/37Lmw6VzDg,0
796394308878430208,@urlbulmakdazor pirates of the caribbean ?,0
2725857311,Pirates of the Caribbean: The Curse of the Black Pearl - Movie Review: https://t.co/7iuSr9fOtX via @YouTube,0
860109642,The only movies am really looking forward to this year are Wonder Woman and Pirates Of The Caribbean: Dead Men Tell No Tales,0
3137947963,PIRATES OF THE CARIBBEAN: DEAD MEN TELL NO TALES IS RELEASED ON THE SAME WEEKEND THAT ALICE IN WONDERLAND WAS LAST YEAR AND IM SHOOK,0
749229065094197248," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
2921680095,PIRATES OF THE CARIBBEAN 5 TV Spot #6 - The Dead (2017) Johnny Depp Disn... https://t.co/iTTPWPLrPK vía @YouTube,0
162913999, Just saw Johnny Depp @Disneyland on Pirates of the Caribbean dressed as Captain Jack Sparrow!!! #DeadMenTellNoTales ht…,0
1101584844,‘Pirates of the Caribbean: Dead Men Tell No Tales’ ((Trailer)) - https://t.co/V8CQdjfWxg https://t.co/s2mfQuy9jA,0
124057707," Here you have a new TV Spot of Pirates of the Caribbean 5 !!!
#pirateslife #PiratesoftheCaribbean #deadmentellnotales #potc5…",0
301691042, Run don't walk!  #PiratesoftheCaribbean 4 pack $34.39! I'm prepping for the #PiratesLifeEvent #ad https://t.co/jfiAMn2G…,0
181989393, Run don't walk!  #PiratesoftheCaribbean 4 pack $34.39! I'm prepping for the #PiratesLifeEvent #ad https://t.co/jfiAMn2G…,0
92330375,� agent-norrington: 30 Days of Pirates of the Caribbean: Favourite Character.  James Norrington https://t.co/u7um1BGXFB,0
37982643,Run don't walk!  #PiratesoftheCaribbean 4 pack $34.39! I'm prepping for the #PiratesLifeEvent #ad… https://t.co/iclTsLNm5z,0
764341921636638720, Johnny Depp made a surprise appearance on Disneyland's Pirates of the Caribbean ride https://t.co/7somasOBGS,0
825174020408668160," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
2771021578," Pirates of the Caribbean: I always laugh, I love jack sparrow and the humour of the movies, strong women https://t.co/z5tjP…",0
169315556," Here you have a new TV Spot of Pirates of the Caribbean 5 !!!
#pirateslife #PiratesoftheCaribbean #deadmentellnotales #potc5…",0
16070422," Here you have a new TV Spot of Pirates of the Caribbean 5 !!!
#pirateslife #PiratesoftheCaribbean #deadmentellnotales #potc5…",0
169315556, HOLY SHIT THEY CAME OUT W ANOTHER PIRATES OF THE CARIBBEAN ! I can't wait to see it my love for johnny Depp ��,0
3078297413,Soo excited for Pirates of the Caribbean,0
1104542413,Who's looking forward to the new Pirates of the Caribbean movie coming out next month?... https://t.co/hrNoIhXORe,0
3021162089," Pirates of the Caribbean: I always laugh, I love jack sparrow and the humour of the movies, strong women https://t.co/z5tjP…",0
620485042,Johnny Depp stuns fans on Disneyland's 'Pirates of the Caribbean' ride - Fox 59 https://t.co/NkkuMdwv3t,0
1913777988,So my grandad has booked Disney land Paris for a week because he wanted to go on the pirates of the Caribbean ride.... good on him....,0
990540092, 8. Pirates of the Caribbean https://t.co/yp2Mp53CAm,0
790935785767919616,Camila Cabello looks like she's playing a Pirates of the caribbean character but she's so hot https://t.co/2WieEP01Xf,0
2744345242," Pirates of the Caribbean: I always laugh, I love jack sparrow and the humour of the movies, strong women https://t.co/z5tjP…",0
68731365, HOLY SHIT THEY CAME OUT W ANOTHER PIRATES OF THE CARIBBEAN ! I can't wait to see it my love for johnny Depp ��,0
3229981821,"Pirates of the Caribbean: I always laugh, I love jack sparrow and the humour of the movies, strong women https://t.co/z5tjPZ1bTp",0
506056408,26 days until Pirates of the Caribbean: Dead men tell no tales,0
849844269699543040,#download sex magazine free pirates of the caribbean porn https://t.co/F4AGjiANXI,0
487258078, Dead Men Tell No Tales…Or Do They? Watch The Pirates of The Caribbean Trailer &amp; Find Out https://t.co/0CFXM6tLN7 #PiratesLi…,0
856586437483008000,I've been watching pirates of the caribbean AND hav... — Pirates of the Caribbean? What's that? https://t.co/HV478N2TIC,0
820240795127058432,"Opening scene of the third Pirates of the Caribbean, when the kid pirate gets hanged, all the pirates chanting and shit..good opener, spooky",0
19822653,Featurette From Pirates of The Caribbean: Salazar's Revenge's is Revealed https://t.co/MRxyYWektn via @joelmeadows1,0
26044341,New Featurette From Pirates Of The Caribbean Revealed... https://t.co/ohhFFG457E,0
19822653,"New Featurette From Pirates Of The Caribbean Revealed
https://t.co/MRxyYWektn #PiratesoftheCaribbean",0
1288407078,"Even a good decision, if made for the wrong reasons, can be a wrong decision. –Governor Swann (Pirates of the Caribbean)",0
19822653,Featurette From Pirates of The Caribbean: Salazar’s Revenge’s New Promo is Revealed https://t.co/a7Vkk2PZ4q https://t.co/OsD0jl8RH0,0
26044341,Flying The Flag ♦Disney’s Pirates of The Caribbean: Salazar's Revenge aka Dead Men Tell No Tales (the US title)... https://t.co/ZNh3lUmW4M,0
4885694681," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
172377678,HOLY SHIT THEY CAME OUT W ANOTHER PIRATES OF THE CARIBBEAN ! I can't wait to see it my love for johnny Depp ��,0
23020782, These lucky Disneyland guests got quite the surprise! https://t.co/9WcZQldRnD,0
768960487,#JohnnyDepp Pirates Of The Caribbean Jack Sparrow T-Shirt Why Is The Rum Gone? Johnny Depp https://t.co/52z7v1SfpA #Entertainment #Buzz,0
67179868,New post (Johnny Depp stuns lovers on Disneyland’s ‘Pirates of the Caribbean’ experience) has been published on  -… https://t.co/oCn9LMtFRO,0
77640175,"May looks awesome for movies in NZ: Alien Covenant, King Arthur, John Wick, Pirates of the Caribbean, King Arthur 3D... hahaha",0
775908791950929920, 27 days until Pirates of the Caribbean 5 #JackSparrow #JohnnyDepp #PiratesOfTheCaribbean https://t.co/ECGQlr3hKw,0
3277752174,"Re watching all of ""Pirates of the Caribbean"" movies ❤️�",0
3094789837, Just saw Johnny Depp @Disneyland on Pirates of the Caribbean dressed as Captain Jack Sparrow!!! #DeadMenTellNoTales ht…,0
724250573567057921," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
4812131,It just occurred to me that there are probably people out there who are intensely into Pirates of the Caribbean lore.,0
4583281223,"� Johnny Depp brilliantly surprises Disneyland guests on Pirates of the Caribbean (April, 26)[x] https://t.co/Kdwc8L2qd1",0
178598118, Just saw Johnny Depp @Disneyland on Pirates of the Caribbean dressed as Captain Jack Sparrow!!! #DeadMenTellNoTales ht…,0
132019289,I liked a @YouTube video https://t.co/EALz7lpxcL Johnny Depp surprises Disneyland guests as Jack Sparrow in Pirates of the Caribbean,0
180719460," ordinary ppl: sometimes like to chill out with a movie
creative ppl: this pirates of the caribbean 6 official novelisation i…",0
335415053,#JohnnyDepp Depp Just Crashed #Pirates Of The Caribbean Ride At Disneyland - MTV @realdepp its why fans love you  https://t.co/qOTbimQvvX,0
791580102618415104," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
707497294141136896," Let's go @KyleKorver to the 2017 #NBAPlayoffs2017 !
#DefendtheLand #てふてふムービー #KyleKorver
BGM: Will And Elizabeth (from P…",0
328975292," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
175048011,Johnny Depp Surprises Disneyland Guests Inside Pirates of the Caribbean Ride - https://t.co/zL0lJo14tE https://t.co/pOZiOGlMUT,0
55542717," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
221743451, Johnny Depp made a surprise appearance on Disneyland's Pirates of the Caribbean ride https://t.co/7somasOBGS,0
20615106, Walt Disney Records will release 'Pirates Of The Caribbean: Dead Men Tell No Tales' https://t.co/bIXzFt5ELZ https://t.co…,0
12081762, Walt Disney Records will release 'Pirates Of The Caribbean: Dead Men Tell No Tales' https://t.co/bIXzFt5ELZ https://t.co…,0
2780970241," Which movie are you looking forward to more?
RT Pirates of the Caribbean 5
LIKE The Mummy https://t.co/S0aeRQS0AM",0
1252362656,Can't wait for the new Pirates of the Caribbean &amp; Star Wars to come out!������,0
1166723959," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
4665390809," Which movie is your favorite of the Pirates of the Caribbean series? 
(RT after you vote please!)",0
4665390809," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
900953148,And you know how I have the entire script to the first Pirates of the Caribbean?,0
471342135,Johnny Depp stuns fans on Disneyland’s ‘Pirates of the Caribbean’ ride https://t.co/znen7Qn6ai,0
2522411976,"PIRATES OF THE CARIBBEAN 5 ""Pirates Life"" Trailer (2017) Dead Men Tell N... https://t.co/uDzy7kiKCC via @YouTube
https://t.co/ec9dGyZlej",0
4398887953,"⚓︎
Pirates of the Caribbean: The Curse of the Black Pearl -- Will &amp; Jack Sw... https://t.co/7OK9ZOfjJx",0
539256735, orlando bloom was his hottest in pirates of the caribbean facts only,0
780484001677078528, #PiratesoftheCaribbean #aztec #coin #skull necklace by 10dollarjewellery https://t.co/AaU9Tr6m6a prin @Etsy #johnnydepp,0
2771021578,� pirates of the caribbean : the malediction of the black pearl,0
780484001677078528, #PiratesoftheCaribbean men  #choker by 10dollarjewellery https://t.co/9FY2SHS2c0 prin @Etsy #aztec #coin #pirate #johnny…,0
417441631,"#Inquisitr  Pirates Of The Caribbean 5: Keira Knightley Explained, Plot Details And https://t.co/BgZD8g0KaH",0
2618467289,"Here you have a new TV Spot of Pirates of the Caribbean 5 !!!
#pirateslife #PiratesoftheCaribbean… https://t.co/Fq36FERivB",0
210823231, These 5 Pirates of the Caribbean #DeadMenTellNoTales will give you all the swashbuckling feels! https://t.co/nZYHBvITmW,0
850444243957141508,pirates of the caribbean xxx #lick cum from her pussy https://t.co/OvBEcXBzud,0
27009176,"Also, it's looking like a bad year for big stupid spectacle movies. Do we really need another King Arthur or Pirates of the Caribbean movie?",0
16070422,Orlando Bloom: 'there might be room for one more' Pirates Of The Caribbean films https://t.co/B50BmL746A via @MetroUK,0
758624458013806592,"YEEEEEAAAAAAHHHHHH!!!!!!!!!!!!
PIRATES OF THE CARIBBEAN 5!!!!!!!!",0
372431863,"Favoritfilmer: jurassic park, pirates of the caribbean, day after tomorrow",0
758624458013806592,PIRATES OF THE CARIBBEAN 5 Elizabeth Swan Trailer (2017) Dead Men Tell N... https://t.co/O1JE35TBDQ via @YouTube,0
718342187629588480,@hollyxporter @JDMorgan He's in the new pirates of the Caribbean film I thinlk,0
1640105678,"saw a preview of the new Pirates of the caribbean movie, god fucking damn that was awful",0
1046451702,Johnny Depp Surprises Pirates of the Caribbean Riders https://t.co/PxhMlN792w,0
2653458367,Pirates of the Caribbean 5 - 3 Minute Clip! https://t.co/S8LTHnvVrp,0
813705749343903744," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
818154695860613122," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
724629061822091265,Pirates of the Caribbean: Dead Men Tell No Tales Preview Discussion #movies #news https://t.co/cW5Icush4y,0
786521219071959041," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
4825580211, Pirates of the Caribbean #Costume https://t.co/DkKAGPFM2z via @Etsy #etsychaching #etsymntt #epiconetsy #etsyhandmade #craftb…,0
2518098054,Ik vind een @YouTube-video leuk: https://t.co/d6VpLzhJbB Pirates of the Caribbean Medley [Piano Tutorial] (Synthesia) // Kyle Landry +,0
770263515693285376,"(No particular order)
Cars 3
Pirates of the Caribbean 6
Alien: Covenant 
Spiderman: Homecoming
Star Wars 8
Justice League
Wonder Woman
&gt;&gt;&gt;",0
791699242540601344,"Checklist:
Harry Potter
Lord of the Rings
Step Up
Pirates of the Caribbean 
F&amp;F",0
2354217919,Pirates of the Caribbean: TOW เปิด Soft Launch ใน 6 ประเทศ... https://t.co/YMr0eYgDLk,0
3108471679, ‘Pirates of the Caribbean’ Riders Got the Surprise of Their Lives at Disneyland https://t.co/NIb08WyFka,0
550751441,"I must say, the new Pirates of the Caribbean movie looks enticing",0
2875892482, These Pirates of the Caribbean riders discovered that one of the swashbucklers was more lifelike than the others https://t.co/ip92…,0
2518098054,Ik vind een @YouTube-video leuk: https://t.co/saMVCBHSPD Pirates of the Caribbean Medley [Piano Tutorial] (Synthesia) // Nikodem,0
216766186, Just saw Johnny Depp @Disneyland on Pirates of the Caribbean dressed as Captain Jack Sparrow!!! #DeadMenTellNoTales ht…,0
761940480422662145, You know those little Disney Myths like...Johnny Depp will dress up as Jack Sparrow and sit in the Pirates of the Caribb…,0
404667480,"Guardians of the galaxy vol.2 10/10. So next, pirates of the caribbean pls�",0
73447504, You know those little Disney Myths like...Johnny Depp will dress up as Jack Sparrow and sit in the Pirates of the Caribb…,0
343243274, You know those little Disney Myths like...Johnny Depp will dress up as Jack Sparrow and sit in the Pirates of the Caribb…,0
847427414749626372,Pirates of the Caribbean: Dead Men Tell No Tales Preview Discussion Has anyone else seen it yet? It took me complet… https://t.co/1ISM4Zzxw8,0
1312948692,�: Pirates of the Caribbean: At World's End,0
741950538451914752," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
1489793348,pirates of the caribbean elizabeth naked https://t.co/HbSV1rrzCh,0
3310529711," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
3298077480," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
590835239," Johnny Depp, Captain Jack Sparrow himself, surprises riders on Pirates of the Caribbean​ attraction at Disneyland​. https://t.co/b…",0
212705657," Which movie is your favorite of the Pirates of the Caribbean series? 
(RT after you vote please!)",0
212705657," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
2195877112," Favorite trio? 
(RT after you vote please) 
1. Harry Potter 
2. Pirates of the Caribbean
3. Twilight 
4. The Hunger Games",0
895722548,Have I mentioned how completely STOKED I am about the @LORAC_Cosmetics x Pirates of the Caribbean collab??�� 2 of my fav things combined☹️❤️,0
99856418,Pirates of the Caribbean (Auckland Symphony Orchestra) 1080p https://t.co/ioG55KPL79,0
